"gutenberg_id","text"
11,"came, carried on the breeze that followed them, the melancholy words:—"
11,""
11,"“Soo—oop of the e—e—evening,"
11,"    Beautiful, beautiful Soup!”"
11,""
11,""
11,""
11,""
11,"CHAPTER XI."
11,"Who Stole the Tarts?"
11,""
11,""
11,"The King and Queen of Hearts were seated on their throne when they"
11,"arrived, with a great crowd assembled about them—all sorts of little"
11,"birds and beasts, as well as the whole pack of cards: the Knave was"
11,"standing before them, in chains, with a soldier on each side to guard"
11,"him; and near the King was the White Rabbit, with a trumpet in one"
11,"hand, and a scroll of parchment in the other. In the very middle of the"
11,"court was a table, with a large dish of tarts upon it: they looked so"
11,"good, that it made Alice quite hungry to look at them—“I wish they’d"
11,"get the trial done,” she thought, “and hand round the refreshments!”"
11,"But there seemed to be no chance of this, so she began looking at"
11,"everything about her, to pass away the time."
11,""
11,"Alice had never been in a court of justice before, but she had read"
11,"about them in books, and she was quite pleased to find that she knew"
11,"the name of nearly everything there. “That’s the judge,” she said to"
11,"herself, “because of his great wig.”"
11,""
11,"The judge, by the way, was the King; and as he wore his crown over the"
11,"wig, (look at the frontispiece if you want to see how he did it,) he"
11,"did not look at all comfortable, and it was certainly not becoming."
11,""
11,"“And that’s the jury-box,” thought Alice, “and those twelve creatures,”"
11,"(she was obliged to say “creatures,” you see, because some of them were"
11,"animals, and some were birds,) “I suppose they are the jurors.” She"
11,"said this last word two or three times over to herself, being rather"
11,"proud of it: for she thought, and rightly too, that very few little"
11,"girls of her age knew the meaning of it at all. However, “jury-men”"
11,"would have done just as well."
11,""
11,"The twelve jurors were all writing very busily on slates. “What are"
11,"they doing?” Alice whispered to the Gryphon. “They can’t have anything"
11,"to put down yet, before the trial’s begun.”"
11,""
11,"“They’re putting down their names,” the Gryphon whispered in reply,"
11,"“for fear they should forget them before the end of the trial.”"
11,""
11,"“Stupid things!” Alice began in a loud, indignant voice, but she"
11,"stopped hastily, for the White Rabbit cried out, “Silence in the"
11,"court!” and the King put on his spectacles and looked anxiously round,"
11,"to make out who was talking."
11,""
11,"Alice could see, as well as if she were looking over their shoulders,"
11,"that all the jurors were writing down “stupid things!” on their slates,"
11,"and she could even make out that one of them didn’t know how to spell"
11,"“stupid,” and that he had to ask his neighbour to tell him. “A nice"
11,"muddle their slates’ll be in before the trial’s over!” thought Alice."
11,""
11,"One of the jurors had a pencil that squeaked. This of course, Alice"
11,"could _not_ stand, and she went round the court and got behind him, and"
11,"very soon found an opportunity of taking it away. She did it so quickly"
11,"that the poor little juror (it was Bill, the Lizard) could not make out"
11,"at all what had become of it; so, after hunting all about for it, he"
11,"was obliged to write with one finger for the rest of the day; and this"
11,"was of very little use, as it left no mark on the slate."
11,""
11,"“Herald, read the accusation!” said the King."
11,""
11,"On this the White Rabbit blew three blasts on the trumpet, and then"
11,"unrolled the parchment scroll, and read as follows:—"
11,""
11,"“The Queen of Hearts, she made some tarts,"
11,"    All on a summer day:"
11,"The Knave of Hearts, he stole those tarts,"
11,"    And took them quite away!”"
11,""
11,""
11,"“Consider your verdict,” the King said to the jury."
11,""
11,"“Not yet, not yet!” the Rabbit hastily interrupted. “There’s a great"
11,"deal to come before that!”"
11,""
11,"“Call the first witness,” said the King; and the White Rabbit blew"
11,"three blasts on the trumpet, and called out, “First witness!”"
11,""
11,"The first witness was the Hatter. He came in with a teacup in one hand"
11,"and a piece of bread-and-butter in the other. “I beg pardon, your"
11,"Majesty,” he began, “for bringing these in: but I hadn’t quite finished"
11,"my tea when I was sent for.”"
11,""
11,"“You ought to have finished,” said the King. “When did you begin?”"
11,""
11,"The Hatter looked at the March Hare, who had followed him into the"
11,"court, arm-in-arm with the Dormouse. “Fourteenth of March, I _think_ it"
11,"was,” he said."
11,""
11,"“Fifteenth,” said the March Hare."
11,""
11,"“Sixteenth,” added the Dormouse."
11,""
11,"“Write that down,” the King said to the jury, and the jury eagerly"
11,"wrote down all three dates on their slates, and then added them up, and"
11,"reduced the answer to shillings and pence."
11,""
11,"“Take off your hat,” the King said to the Hatter."
11,""
11,"“It isn’t mine,” said the Hatter."
11,""
11,"“_Stolen!_” the King exclaimed, turning to the jury, who instantly made"
11,"a memorandum of the fact."
11,""
11,"“I keep them to sell,” the Hatter added as an explanation; “I’ve none"
11,"of my own. I’m a hatter.”"
11,""
11,"Here the Queen put on her spectacles, and began staring at the Hatter,"
11,"who turned pale and fidgeted."
11,""
11,"“Give your evidence,” said the King; “and don’t be nervous, or I’ll"
11,"have you executed on the spot.”"
11,""
11,"This did not seem to encourage the witness at all: he kept shifting"
11,"from one foot to the other, looking uneasily at the Queen, and in his"
11,"confusion he bit a large piece out of his teacup instead of the"
11,"bread-and-butter."
11,""
11,"Just at this moment Alice felt a very curious sensation, which puzzled"
11,"her a good deal until she made out what it was: she was beginning to"
11,"grow larger again, and she thought at first she would get up and leave"
11,"the court; but on second thoughts she decided to remain where she was"
11,"as long as there was room for her."
11,""
11,"“I wish you wouldn’t squeeze so.” said the Dormouse, who was sitting"
11,"next to her. “I can hardly breathe.”"
11,""
11,"“I can’t help it,” said Alice very meekly: “I’m growing.”"
11,""
11,"“You’ve no right to grow _here_,” said the Dormouse."
11,""
11,"“Don’t talk nonsense,” said Alice more boldly: “you know you’re growing"
11,"too.”"
11,""
11,"“Yes, but _I_ grow at a reasonable pace,” said the Dormouse: “not in"
11,"that ridiculous fashion.” And he got up very sulkily and crossed over"
11,"to the other side of the court."
11,""
11,"All this time the Queen had never left off staring at the Hatter, and,"
11,"just as the Dormouse crossed the court, she said to one of the officers"
11,"of the court, “Bring me the list of the singers in the last concert!”"
11,"on which the wretched Hatter trembled so, that he shook both his shoes"
11,"off."
11,""
11,"“Give your evidence,” the King repeated angrily, “or I’ll have you"
11,"executed, whether you’re nervous or not.”"
11,""
11,"“I’m a poor man, your Majesty,” the Hatter began, in a trembling voice,"
11,"“—and I hadn’t begun my tea—not above a week or so—and what with the"
11,"bread-and-butter getting so thin—and the twinkling of the tea—”"
11,""
11,"“The twinkling of the _what?_” said the King."
11,""
11,"“It _began_ with the tea,” the Hatter replied."
11,""
11,"“Of course twinkling begins with a T!” said the King sharply. “Do you"
11,"take me for a dunce? Go on!”"
11,""
11,"“I’m a poor man,” the Hatter went on, “and most things twinkled after"
11,"that—only the March Hare said—”"
11,""
11,"“I didn’t!” the March Hare interrupted in a great hurry."
11,""
11,"“You did!” said the Hatter."
11,""
11,"“I deny it!” said the March Hare."
11,""
11,"“He denies it,” said the King: “leave out that part.”"
11,""
11,"“Well, at any rate, the Dormouse said—” the Hatter went on, looking"
11,"anxiously round to see if he would deny it too: but the Dormouse denied"
11,"nothing, being fast asleep."
11,""
11,"“After that,” continued the Hatter, “I cut some more bread-and-butter—”"
11,""
11,"“But what did the Dormouse say?” one of the jury asked."
11,""
11,"“That I can’t remember,” said the Hatter."
11,""
11,"“You _must_ remember,” remarked the King, “or I’ll have you executed.”"
11,""
11,"The miserable Hatter dropped his teacup and bread-and-butter, and went"
11,"down on one knee. “I’m a poor man, your Majesty,” he began."
11,""
11,"“You’re a _very_ poor _speaker_,” said the King."
11,""
11,"Here one of the guinea-pigs cheered, and was immediately suppressed by"
11,"the officers of the court. (As that is rather a hard word, I will just"
11,"explain to you how it was done. They had a large canvas bag, which tied"
11,"up at the mouth with strings: into this they slipped the guinea-pig,"
11,"head first, and then sat upon it.)"
11,""
11,"“I’m glad I’ve seen that done,” thought Alice. “I’ve so often read in"
11,"the newspapers, at the end of trials, “There was some attempts at"
11,"applause, which was immediately suppressed by the officers of the"
11,"court,” and I never understood what it meant till now.”"
11,""
11,"“If that’s all you know about it, you may stand down,” continued the"
11,"King."
11,""
11,"“I can’t go no lower,” said the Hatter: “I’m on the floor, as it is.”"
11,""
11,"“Then you may _sit_ down,” the King replied."
11,""
11,"Here the other guinea-pig cheered, and was suppressed."
11,""
11,"“Come, that finished the guinea-pigs!” thought Alice. “Now we shall get"
11,"on better.”"
11,""
11,"“I’d rather finish my tea,” said the Hatter, with an anxious look at"
11,"the Queen, who was reading the list of singers."
11,""
11,"“You may go,” said the King, and the Hatter hurriedly left the court,"
11,"without even waiting to put his shoes on."
11,""
11,"“—and just take his head off outside,” the Queen added to one of the"
11,"officers: but the Hatter was out of sight before the officer could get"
11,"to the door."
11,""
11,"“Call the next witness!” said the King."
11,""
11,"The next witness was the Duchess’s cook. She carried the pepper-box in"
11,"her hand, and Alice guessed who it was, even before she got into the"
11,"court, by the way the people near the door began sneezing all at once."
11,""
11,"“Give your evidence,” said the King."
11,""
11,"“Shan’t,” said the cook."
11,""
11,"The King looked anxiously at the White Rabbit, who said in a low voice,"
11,"“Your Majesty must cross-examine _this_ witness.”"
11,""
11,"“Well, if I must, I must,” the King said, with a melancholy air, and,"
11,"after folding his arms and frowning at the cook till his eyes were"
11,"nearly out of sight, he said in a deep voice, “What are tarts made of?”"
11,""
11,"“Pepper, mostly,” said the cook."
11,""
11,"“Treacle,” said a sleepy voice behind her."
11,""
11,"“Collar that Dormouse,” the Queen shrieked out. “Behead that Dormouse!"
11,"Turn that Dormouse out of court! Suppress him! Pinch him! Off with his"
11,"whiskers!”"
11,""
11,"For some minutes the whole court was in confusion, getting the Dormouse"
11,"turned out, and, by the time they had settled down again, the cook had"
11,"disappeared."
11,""
11,"“Never mind!” said the King, with an air of great relief. “Call the"
11,"next witness.” And he added in an undertone to the Queen, “Really, my"
11,"dear, _you_ must cross-examine the next witness. It quite makes my"
11,"forehead ache!”"
11,""
11,"Alice watched the White Rabbit as he fumbled over the list, feeling"
11,"very curious to see what the next witness would be like, “—for they"
11,"haven’t got much evidence _yet_,” she said to herself. Imagine her"
11,"surprise, when the White Rabbit read out, at the top of his shrill"
11,"little voice, the name “Alice!”"
11,""
11,""
11,""
11,""
11,"CHAPTER XII."
11,"Alice’s Evidence"
11,""
11,""
11,"“Here!” cried Alice, quite forgetting in the flurry of the moment how"
11,"large she had grown in the last few minutes, and she jumped up in such"
11,"a hurry that she tipped over the jury-box with the edge of her skirt,"
11,"upsetting all the jurymen on to the heads of the crowd below, and there"
11,"they lay sprawling about, reminding her very much of a globe of"
11,"goldfish she had accidentally upset the week before."
11,""
11,"“Oh, I _beg_ your pardon!” she exclaimed in a tone of great dismay, and"
11,"began picking them up again as quickly as she could, for the accident"
11,"of the goldfish kept running in her head, and she had a vague sort of"
11,"idea that they must be collected at once and put back into the"
11,"jury-box, or they would die."
11,""
11,"“The trial cannot proceed,” said the King in a very grave voice, “until"
11,"all the jurymen are back in their proper places—_all_,” he repeated"
11,"with great emphasis, looking hard at Alice as he said so."
11,""
11,"Alice looked at the jury-box, and saw that, in her haste, she had put"
11,"the Lizard in head downwards, and the poor little thing was waving its"
11,"tail about in a melancholy way, being quite unable to move. She soon"
11,"got it out again, and put it right; “not that it signifies much,” she"
11,"said to herself; “I should think it would be _quite_ as much use in the"
11,"trial one way up as the other.”"
11,""
11,"As soon as the jury had a little recovered from the shock of being"
11,"upset, and their slates and pencils had been found and handed back to"
11,"them, they set to work very diligently to write out a history of the"
11,"accident, all except the Lizard, who seemed too much overcome to do"
11,"anything but sit with its mouth open, gazing up into the roof of the"
11,"court."
11,""
11,"“What do you know about this business?” the King said to Alice."
11,""
11,"“Nothing,” said Alice."
11,""
11,"“Nothing _whatever?_” persisted the King."
11,""
11,"“Nothing whatever,” said Alice."
11,""
11,"“That’s very important,” the King said, turning to the jury. They were"
11,"just beginning to write this down on their slates, when the White"
11,"Rabbit interrupted: “_Un_important, your Majesty means, of course,” he"
11,"said in a very respectful tone, but frowning and making faces at him as"
11,"he spoke."
11,""
11,"“_Un_important, of course, I meant,” the King hastily said, and went on"
11,"to himself in an undertone,"
11,""
11,"“important—unimportant—unimportant—important—” as if he were trying"
11,"which word sounded best."
11,""
11,"Some of the jury wrote it down “important,” and some “unimportant.”"
11,"Alice could see this, as she was near enough to look over their slates;"
11,"“but it doesn’t matter a bit,” she thought to herself."
11,""
11,"At this moment the King, who had been for some time busily writing in"
11,"his note-book, cackled out “Silence!” and read out from his book, “Rule"
11,"Forty-two. _All persons more than a mile high to leave the court_.”"
11,""
11,"Everybody looked at Alice."
11,""
11,"“_I’m_ not a mile high,” said Alice."
11,""
11,"“You are,” said the King."
11,""
11,"“Nearly two miles high,” added the Queen."
11,""
11,"“Well, I shan’t go, at any rate,” said Alice: “besides, that’s not a"
11,"regular rule: you invented it just now.”"
11,""
11,"“It’s the oldest rule in the book,” said the King."
11,""
11,"“Then it ought to be Number One,” said Alice."
11,""
11,"The King turned pale, and shut his note-book hastily. “Consider your"
11,"verdict,” he said to the jury, in a low, trembling voice."
11,""
11,"“There’s more evidence to come yet, please your Majesty,” said the"
11,"White Rabbit, jumping up in a great hurry; “this paper has just been"
11,"picked up.”"
11,""
11,"“What’s in it?” said the Queen."
11,""
11,"“I haven’t opened it yet,” said the White Rabbit, “but it seems to be a"
11,"letter, written by the prisoner to—to somebody.”"
11,""
11,"“It must have been that,” said the King, “unless it was written to"
11,"nobody, which isn’t usual, you know.”"
11,""
11,"“Who is it directed to?” said one of the jurymen."
11,""
11,"“It isn’t directed at all,” said the White Rabbit; “in fact, there’s"
11,"nothing written on the _outside_.” He unfolded the paper as he spoke,"
11,"and added “It isn’t a letter, after all: it’s a set of verses.”"
11,""
11,"“Are they in the prisoner’s handwriting?” asked another of the jurymen."
11,""
11,"“No, they’re not,” said the White Rabbit, “and that’s the queerest"
11,"thing about it.” (The jury all looked puzzled.)"
11,""
11,"“He must have imitated somebody else’s hand,” said the King. (The jury"
11,"all brightened up again.)"
11,""
11,"“Please your Majesty,” said the Knave, “I didn’t write it, and they"
11,"can’t prove I did: there’s no name signed at the end.”"
11,""
11,"“If you didn’t sign it,” said the King, “that only makes the matter"
11,"worse. You _must_ have meant some mischief, or else you’d have signed"
11,"your name like an honest man.”"
11,""
11,"There was a general clapping of hands at this: it was the first really"
11,"clever thing the King had said that day."
11,""
11,"“That _proves_ his guilt,” said the Queen."
11,""
11,"“It proves nothing of the sort!” said Alice. “Why, you don’t even know"
11,"what they’re about!”"
11,""
11,"“Read them,” said the King."
11,""
11,"The White Rabbit put on his spectacles. “Where shall I begin, please"
11,"your Majesty?” he asked."
11,""
11,"“Begin at the beginning,” the King said gravely, “and go on till you"
11,"come to the end: then stop.”"
11,""
11,"These were the verses the White Rabbit read:—"
11,""
11,"“They told me you had been to her,"
11,"    And mentioned me to him:"
11,"She gave me a good character,"
11,"    But said I could not swim."
11,""
11,"He sent them word I had not gone"
11,"    (We know it to be true):"
11,"If she should push the matter on,"
11,"    What would become of you?"
11,""
11,"I gave her one, they gave him two,"
11,"    You gave us three or more;"
11,"They all returned from him to you,"
11,"    Though they were mine before."
11,""
11,"If I or she should chance to be"
11,"    Involved in this affair,"
11,"He trusts to you to set them free,"
11,"    Exactly as we were."
11,""
11,"My notion was that you had been"
11,"    (Before she had this fit)"
11,"An obstacle that came between"
11,"    Him, and ourselves, and it."
11,""
11,"Don’t let him know she liked them best,"
11,"    For this must ever be"
11,"A secret, kept from all the rest,"
11,"    Between yourself and me.”"
11,""
11,""
11,"“That’s the most important piece of evidence we’ve heard yet,” said the"
11,"King, rubbing his hands; “so now let the jury—”"
11,""
11,"“If any one of them can explain it,” said Alice, (she had grown so"
11,"large in the last few minutes that she wasn’t a bit afraid of"
11,"interrupting him,) “I’ll give him sixpence. _I_ don’t believe there’s"
11,"an atom of meaning in it.”"
11,""
11,"The jury all wrote down on their slates, “_She_ doesn’t believe there’s"
11,"an atom of meaning in it,” but none of them attempted to explain the"
11,"paper."
11,""
11,"“If there’s no meaning in it,” said the King, “that saves a world of"
11,"trouble, you know, as we needn’t try to find any. And yet I don’t"
11,"know,” he went on, spreading out the verses on his knee, and looking at"
11,"them with one eye; “I seem to see some meaning in them, after all."
11,"“—_said I could not swim_—” you can’t swim, can you?” he added, turning"
11,"to the Knave."
11,""
11,"The Knave shook his head sadly. “Do I look like it?” he said. (Which he"
11,"certainly did _not_, being made entirely of cardboard.)"
11,""
11,"“All right, so far,” said the King, and he went on muttering over the"
11,"verses to himself: “‘_We know it to be true_—’ that’s the jury, of"
11,"course—‘_I gave her one, they gave him two_—’ why, that must be what he"
11,"did with the tarts, you know—”"
11,""
11,"“But, it goes on ‘_they all returned from him to you_,’” said Alice."
11,""
11,"“Why, there they are!” said the King triumphantly, pointing to the"
11,"tarts on the table. “Nothing can be clearer than _that_. Then"
11,"again—‘_before she had this fit_—’ you never had fits, my dear, I"
11,"think?” he said to the Queen."
11,""
11,"“Never!” said the Queen furiously, throwing an inkstand at the Lizard"
11,"as she spoke. (The unfortunate little Bill had left off writing on his"
11,"slate with one finger, as he found it made no mark; but he now hastily"
11,"began again, using the ink, that was trickling down his face, as long"
11,"as it lasted.)"
11,""
11,"“Then the words don’t _fit_ you,” said the King, looking round the"
11,"court with a smile. There was a dead silence."
11,""
11,"“It’s a pun!” the King added in an offended tone, and everybody"
11,"laughed, “Let the jury consider their verdict,” the King said, for"
11,"about the twentieth time that day."
11,""
11,"“No, no!” said the Queen. “Sentence first—verdict afterwards.”"
11,""
11,"“Stuff and nonsense!” said Alice loudly. “The idea of having the"
11,"sentence first!”"
11,""
11,"“Hold your tongue!” said the Queen, turning purple."
11,""
11,"“I won’t!” said Alice."
11,""
11,"“Off with her head!” the Queen shouted at the top of her voice. Nobody"
11,"moved."
11,""
11,"“Who cares for you?” said Alice, (she had grown to her full size by"
11,"this time.) “You’re nothing but a pack of cards!”"
11,""
11,"At this the whole pack rose up into the air, and came flying down upon"
11,"her: she gave a little scream, half of fright and half of anger, and"
11,"tried to beat them off, and found herself lying on the bank, with her"
11,"head in the lap of her sister, who was gently brushing away some dead"
11,"leaves that had fluttered down from the trees upon her face."
11,""
11,"“Wake up, Alice dear!” said her sister; “Why, what a long sleep you’ve"
11,"had!”"
11,""
11,"“Oh, I’ve had such a curious dream!” said Alice, and she told her"
11,"sister, as well as she could remember them, all these strange"
11,"Adventures of hers that you have just been reading about; and when she"
11,"had finished, her sister kissed her, and said, “It _was_ a curious"
11,"dream, dear, certainly: but now run in to your tea; it’s getting late.”"
11,"So Alice got up and ran off, thinking while she ran, as well she might,"
11,"what a wonderful dream it had been."
11,""
11,""
11,"But her sister sat still just as she left her, leaning her head on her"
11,"hand, watching the setting sun, and thinking of little Alice and all"
11,"her wonderful Adventures, till she too began dreaming after a fashion,"
11,"and this was her dream:—"
11,""
11,"First, she dreamed of little Alice herself, and once again the tiny"
11,"hands were clasped upon her knee, and the bright eager eyes were"
11,"looking up into hers—she could hear the very tones of her voice, and"
11,"see that queer little toss of her head to keep back the wandering hair"
11,"that _would_ always get into her eyes—and still as she listened, or"
11,"seemed to listen, the whole place around her became alive with the"
11,"strange creatures of her little sister’s dream."
11,""
11,"The long grass rustled at her feet as the White Rabbit hurried by—the"
11,"frightened Mouse splashed his way through the neighbouring pool—she"
11,"could hear the rattle of the teacups as the March Hare and his friends"
11,"shared their never-ending meal, and the shrill voice of the Queen"
11,"ordering off her unfortunate guests to execution—once more the pig-baby"
11,"was sneezing on the Duchess’s knee, while plates and dishes crashed"
11,"around it—once more the shriek of the Gryphon, the squeaking of the"
11,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,"
11,"filled the air, mixed up with the distant sobs of the miserable Mock"
11,"Turtle."
11,""
11,"So she sat on, with closed eyes, and half believed herself in"
11,"Wonderland, though she knew she had but to open them again, and all"
11,"would change to dull reality—the grass would be only rustling in the"
11,"wind, and the pool rippling to the waving of the reeds—the rattling"
11,"teacups would change to tinkling sheep-bells, and the Queen’s shrill"
11,"cries to the voice of the shepherd boy—and the sneeze of the baby, the"
11,"shriek of the Gryphon, and all the other queer noises, would change"
11,"(she knew) to the confused clamour of the busy farm-yard—while the"
11,"lowing of the cattle in the distance would take the place of the Mock"
11,"Turtle’s heavy sobs."
11,""
11,"Lastly, she pictured to herself how this same little sister of hers"
11,"would, in the after-time, be herself a grown woman; and how she would"
11,"keep, through all her riper years, the simple and loving heart of her"
11,"childhood: and how she would gather about her other little children,"
11,"and make _their_ eyes bright and eager with many a strange tale,"
11,"perhaps even with the dream of Wonderland of long ago: and how she"
11,"would feel with all their simple sorrows, and find a pleasure in all"
11,"their simple joys, remembering her own child-life, and the happy summer"
11,"days."
11,""
11,"THE END "
